Product ID,Description,price,Category
B000001GEC,"Chopin: 26 Pr&eacute;ludes, etc / Martha Argerich",11.66,Classical
B000001GEI,Le Nozze Di Figaro,40.35,Classical
B000001GEK,Gershwin: Rhapsody in Blue / An American in Paris / Porgy and Bess Suite (Catfish Row) / Cuban Overture,11.88,Concertos
B000001GEM,Brahms: Ein Deutsches Requiem,9.49,Classical
B000001GEN,Smetana: M&aacute; Vlast,14.98,Tone Poems
B000001GEP,Schubert: Music for &quot;Rosamunde&quot;,14.98,Classical
B000001GET,Mahler: Songs of the Wayfarer; Kindertotenlied,14.01,Classical
B000001GEX,Anton Bruckner: Symphonie No. 4 &quot;Romantische&quot; - Wiener Philharmoniker / Claudio Abbado,9.49,Symphonies
B000001GEY,"Bernstein ~ The Final Concert- Beethoven: Symphony No. 7 / Britten: Four Sea Interludes, from Peter Grimes",16.23,Symphonies
B000001GEZ,Mahler: Symphony No. 1,14.55,Symphonies
B000001GF2,"Prokofiev: String Quartets: No. 1 in B minor, Op. 50 / No. 2 in F, Op. 92 / Sonata in C for 2 violins, Op. 56",9.28,Chamber Music
B000001GF4,Puccini: Tosca,28.5,Classical
B000001GF5,Liszt: Sonata in B minor / Nuages gris / La notte / La lugubre gondola II / Fun&eacute;railles,9.49,Elegies
B000001GF6,Olivier Messiaen: Turangalila-Symphonie,16.2,Concertos
B000001GF9,"Mozart: Great Mass in C minor, K. 427; Exultate, jubilate, K. 165; Ave verum corpus, K. 618",14.29,Classical
B000001GFA,"Schubert: String Quintet in C, d. 956",15.56,Chamber Music
B000001GFE,Richard Strauss: Salome,35.47,Classical
B000001GFF,Wieniawski: Violin Concertos Nos. 1 &amp; 2,15.72,Chamber Music
B000001GFP,"Beethoven: Violin Concerto in D Major, Op. 61 / Romances for Violin and Orchestra: No. 1 in G Major, Op. 40; No. 2 in F Major, Op. 50",23.99,Concertos
B000001GFT,Lucia Di Lammermoor,7.99,Classical
B000001GFU,Debussy: Pell&eacute;as et M&eacute;lisande,36.47,Classical
B000001GFV,Brahms: Symphony No. 4 / Haydn Variations / N&auml;nie,18.49,Variations
B000001GFW,Bruckner: Symphony No. 9,14.59,Symphonies
B000001GFX,Mahler: Symphony No. 9,9.49,Symphonies
B000001GG0,Water Music / Music For The Royal Fireworks,16.31,Suites
B000001GG5,At Carnegie Hall,10.69,Classical
B000001GGF,Mozart: Die Zauberflote (The Magic Flute),12.25,Classical
B000001GGG,Piano Concerti 1-5,23.47,Concertos
B000001GGH,Rossini: Il barbiere di Siviglia,37.02,Classical
B000001GGI,Debussy: Images / Pr&eacute;lude &agrave; l'apr&egrave;s-midi d'un faune / Printemps - The Cleveland Orchestra / Pierre Boulez,16.51,Preludes
B000001GGJ,Stravinsky: Petrouchka; Le Sacre du Printemps,14.98,Ballets
B000001GGK,Missa Solemnis,16.1,Classical
B000001GGL,Preludes,18.99,Classical
B000001GGN,"Beethoven: String Quartets Nos. 14 &amp; 16, Opp. 131, 135",18.9,Chamber Music
B000001GGP,Handel: Semele,34.99,Classical
B000001GGR,La Traviata,33.42,Classical
B000001GGV,"Scarlatti, D.: Sonatas",14.98,Sonatinas
B000001GGY,Bart&oacute;k: The Wooden Prince / Cantata Profana,9.49,Ballets
B000001GH1,Kathleen Battle - Bel Canto Arias,9.99,Classical
B000001GH9,Berg: Violin Concerto / Rihm: Time Chant,14.99,Concertos
B000001GHA,Haydn: 12 London Symphonies,12.27,Symphonies
B000001GHC,Paganini: The 6 Violin Concertos,26.93,Concertos
B000001GHI,Prokofiev: Symphonies Nos. 1 &amp; 5,20.08,Symphonies
B000001GHL,Symphonies 3 &amp; 9,11.88,Ballets
B000001GHT,Schumann: The Four Symphonies,17.31,Symphonies
B000001GHU,Tchaikovsky: Symphonies 4-6,17.32,Symphonies
B000001GHZ,Richard Wagner: Parsifal,49.93,Classical
B000001GI4,On the Town (1992 London Concert Cast),10.46,Musicals
B000001GIE,"Respighi: Ancient Airs and Dances 1 &amp; 3, Three Botticelli Pictures, The Birds",12.58,Dances
B000001GIH,Sibelius / Tchaikovsky: Violin Concertos,16.11,Concertos
B000001GII,Carmen Fantasie,15.83,Chamber Music
B000001GIK,Brahms: Symphonies Nos.3 &amp; 4,14.58,Symphonies
B000001GIV,"Previn: Honey and Rue; Barber: Knoxville; Gershwin: Porgy And Bess / Battle, Previn, et al",9.49,Classical
B000001GIX,Mahler: Symphony No. 5,16.5,Symphonies
B000001GIZ,Rossini: Semiramide,17.44,Classical
B000001GJ1,"Tchaikovsky: Ballet Suites - Swan Lake / Sleeping Beauty,Op.66a / Nutcracker",15.9,Ballets
B000001GJ2,Richard Wagner Lohengrin,35.6,Classical
B000001GJ5,Shostakovich: Symphony No. 8- Stalingrad,14.18,Symphonies
B000001GJ6,Wagner: The Compact Ring (Highlights from Der Ring des Nibelungen),104.94,Classical
B000001GJ7,"Bart&oacute;k: Concerto for Orchestra; Orchestral Pieces, Op. 12",14.98,Concertos
B000001GJB,"Paganini for Two / Gil Shaham, Goran Sollscher",15.83,Chamber Music
B000001GJD,Stravinsky: L'Oiseau de Feu; Feu d'artifice; Quatre Etudes pour orchestre,14.98,Ballets
B000001GJF,"Beethoven: Symphonies Nos. 6, 7 and 8/2 Overtures",15.19,Overtures
B000001GJM,Beethoven: Symphonies Nos.1 &amp; 2,14.98,Symphonies
B000001GJN,"Beethoven: Symphony No. 3, Eroica / Egmont Overture",16.22,Symphonies
B000001GJO,Beethoven: Symphonies Nos. 4 &amp; 7 ~ Karajan,15.41,Symphonies
B000001GJP,"Beethoven: Symphonies 5 &amp; 6, Pastorale",14.12,Symphonies
B000001GJQ,"Beethoven: Symphony No.8; Overtures: &quot;Coriolan&quot;, &quot;Fidelio&quot;, &quot;Leonore No.3&quot;",14.98,Overtures
B000001GJR,Beethoven: Symphony No. 9 ~ Karajan,12.29,Symphonies
B000001GJU,Dvorak: Symphony No. 9 &quot;From the New World&quot; / Smetana: Die Moldau,14.91,Tone Poems
B000001GJV,Grieg: Peer Gynt Suites/ Holberg Suite,15.25,Suites
B000001GJW,Holst: The Planets,11.88,Classical
B000001GJZ,Saint-Sa&euml;ns: Symphony No. 3 &quot;Organ Symphony&quot;,12.88,Symphonies
B000001GK0,Schumann/Grieg: Klavierkonzerte (Piano Concertos),16.01,Concertos
B000001GK1,Also Sprach Zarathustra,12.8,Tone Poems
B000001GK2,Eine Alpensinfonie (An Alpine Symphony),16.16,Symphonies
B000001GK7,Wagner: excerpts from: Tannhauser / Die Meistersinger / Tristan,11.83,Classical
B000001GK8,"Mozart: Requiem / Tomowa-Sintow, M&uuml;ller Molinari, Cole, Burchuladze; von Karajan",16.36,Classical
B000001GK9,Mahler: Symphony No. 9,29.77,Symphonies
B000001GKB,"Shostakovich: Symphony No. 10 in E Minor, Op. 93 (Karajan Gold Edition)",16.4,Symphonies
B000001GKC,Bruckner: Symphony No. 7 E-dur,22.52,Symphonies
B000001GKP,Beethoven: 9 Symphonies / Overtures ~ Karajan,82.78,Overtures
B000001GL9,"Beethoven: Symphonies Nos. 1, 2, 4 &amp; 5",17.63,Symphonies
B000001GLB,Wagner: Overtures &amp; Preludes,13.68,Preludes
B000001GLK,5 Piano Concerti,14.85,Concertos
B000001GLM,Verdi: Otello,24.83,Classical
B000001GLN,Gy&ouml;rgy Ligeti: Concertos for Cello / Violin / Piano - Pierre Boulez / Ensemble InterContemporain,27.37,Concertos
B000001GLO,"Ravel: Bol&eacute;ro, Ma M&egrave;re L'Oye, Rapsodie Espagnole, Une Barque sur L'Oc&eacute;an, Alborada del Gracioso",11.48,Ballets
B000001GLQ,"Beethoven: Symphony No. 3 - Eroica / Schubert: Symphony No. 8 - Unfinished,d.759",0,Symphonies
B000001GLT,Strauss: Four Last Songs / Wagner: Wesendonck Lieder; Tristan und Isolde- Prelude &amp; Liebestod,16.04,Preludes
B000001GLU,"Dvorak: Piano Quintet in A Major, Op. 81; Piano Quartet in E Flat Major, Op. 87",12.88,Chamber Music
B000001GLX,"Barber: Concerto for Violin and Orchestra, Op. 14/Korngold: Much Ado about Nothing Suite Op. 11",12.07,Chamber Music
B000001GLZ,Symphony 2/the Rock,14.95,Tone Poems
B000001GM1,Manfred Symphony / Tempest,15.98,Symphonies
B000001GM3,Speak Low (Songs by Kurt Weill) &amp; The Seven Deadly Sins [Die Sieben Todsunden] ~ von Otter,15.14,Ballets
B000001GM5,Debussy: La Mer / Nocturnes / Jeux / Rhapsodie pour Clarinette et Orchestre,12.69,Ballets
B000001GM6,Mendelssohn: A Midsummer Night's Dream,15.74,Classical
B000001GM8,Tchaikovsky - Mazeppa / Leiferkus &middot; Gorchakova &middot; Kotscherga &middot; Dyadkova &middot; Larin &middot; Pederson &middot; Margison &middot; Zednik &middot; Neeme J&auml;rvi,21.2,Classical
B000001GMB,"Prokofiev: Symphony No. 1 in D Major, Op. 25 (Classical); Symphony No. 5 in B Flat Major, Op. 100",20.08,Symphonies
B000001GMD,Messiaen: Eclairs Sur L'Au-Dela,9.49,Classical
B000001GME,4 Seasons,16.84,Concertos
B000001GMH,"Orff: Carmina Burana / Bonney, Lopardo, Michaels-Moore; Previn",14.56,Classical
B000001GMK,Herbert von Karajan - Adagio,14.98,Chamber Music
B000001GMO,Richard Strauss: Daphne,36.78,Classical
B000001GMP,R. Strauss: Die Frau ohne Schatten,17.85,Classical
B000001GMQ,Elektra,39.44,Classical
B000001GN3,Beethoven: Symphony No. 5 / Schumann: Symphony No. 3,0,Symphonies
B000001GN4,Beethoven: Symphony No. 9,9.98,Symphonies
B000001GN7,Brahms: Symphony No. 2 / Academic Festival Overture ~ Bernstein,14.38,Symphonies
B000001GN9,Symphony 4 / Tragic Overture,19.96,Symphonies
B000001GNA,"Debussy, Ravel: String Quartets",8.99,Chamber Music
B000001GNE,Mahler: Symphony No. 7,9.88,Symphonies
B000001GNF,Schubert: Symphony No. 8 / Mendelssohn: Symphony No. 4,12.38,Symphonies
B000001GNG,Violin Concerti,11.53,Concertos
B000001GNI,"Mozart: Piano Sonatas KV. 281/KV. 330/KV. 333/Rondo, KV. 485/Adagio, KV. 540",11.56,Sonatinas
B000001GNJ,Nielsen: Symphony No. 4 / Sibelius: Tapiola ~ Karajan,9.49,Tone Poems
B000001GNO,1812 Overture,8.24,Symphonies
B000001GNS,Bruckner: Symphonie No 8,13.05,Symphonies
B000001GNT,6 Paris Symphonies,13.33,Symphonies
B000001GNU,Mozart: The 5 Violin Concertos,17.99,Concertos
B000001GNV,Bernstein Conducts Stravinsky,15.22,Ballets
B000001GO0,Mozart: Symphonies Nos. 40 &amp; 41,11.4,Symphonies
B000001GO2,Smetana: The Moldau/ Liszt: Les Preludes/ Sibelius: Finlandia and Pelleas et Melisande,11.55,Preludes
B000001GO3,"Dvor&aacute;k, Tchaikovsky, Borodin: Quartets",11.33,Chamber Music
B000001GOA,"Beethoven: Violin Sonatas Nos. 6-8 / Kremer, Argerich",19.95,Chamber Music
B000001GOS,"Anne Sofie von Otter ~ Berlioz - Les nuits d'&eacute;t&eacute; / Berlin Phil., Levine",9.49,Classical
B000001GOT,Bart&oacute;k: Divertimento; Dance Suite; Two Pictures; Hungarian Sketches,14.98,Classical
B000001GOV,Messiaen: Et exspecto resurrectionem mortuorum; Chronochromie; La Ville d'en haut,17.06,Classical
B000001GOW,Webern: Works for String Quartet,28.71,Chamber Music
B000001GOZ,Mahler: Symphony No. 6 ~ Boulez,15.56,Symphonies
B000001GP1,Mahler: Symphony No. 8,8.98,Symphonies
B000001GP3,"Schumann: Piano Quintet Op. 44, Piano Quartet Op. 47",16.05,Chamber Music
B000001GP5,Stenhammar: Symphonies / Serenade / Excelsior Overture,18.99,Serenades & Divertimentos
B000001GP6,Holst: The Planets / Grainger: The Warriors,9.49,Ballets
B000001GP8,Bryn Terfel - Opera Arias,10.37,Classical
B000001GPD,"Bryn Terfel - The Vagabond &amp; other songs by Vaughan Williams, Butterworth, Finzi &amp; Ireland",11.49,Classical
B000001GPH,"Beethoven: Violin Sonatas Nos. 9- Kreutzer, &amp; 10, Op. 47,96",16.42,Chamber Music
B000001GPI,Ravel: Daphnis et Chlo&eacute;; La Valse,42.38,Ballets
B000001GPN,Chopin: The Nocturnes,18.99,Nocturnes
B000001GPW,Bart&oacute;k: Piano Concertos Nos.1-3,10.0,Concertos
B000001GPX,Beethoven: Symphonies Nos. 5 &amp; 7,10.39,Symphonies
B000001GPY,Beethoven: Symphony No. 9 / Coriolan Overture,12.93,Symphonies
B000001GPZ,Beethoven: Piano Concertos Nos. 4 &amp; 5,13.13,Concertos
B000001GQ0,"Beethoven, Mozart: Violin Concertos / Schneiderhan, Jochum",9.49,Concertos
B000001GQ1,"Beethoven: Piano Sonatas Nos. 8, 14, 21 &amp; 23",10.0,Sonatinas
B000001GQ2,Berg: Chamber Concerto/Stravinsky: 'Dumbarton Oaks' Concerto; Ebony Concerto; 8 Miniatures,13.18,Chamber Music
B000001GQ4,Brahms: Piano Quartet op.25 / Ballades op.10,9.49,Chamber Music
B000001GQ5,"Brahms / Schumann: Symphony, No. 1",13.18,Symphonies
B000001GQ6,Bruckner: Die 3 Messen/Masses Nos. 1-3/Les Messes,26.98,Classical
B000001GQ7,Dvor&aacute;k: Symphonies Nos. 8 &amp; 9,13.05,Symphonies
B000001GQ8,"Dvor&aacute;k: Cello Concerto, Op. 104 / Tchaikovsky: Rococo Variations, Op. 33",10.88,Concertos
B000001GQB,"Mozart: Symphonies Nos. 35, 36, 38- 41",18.79,Symphonies
B000001GQC,"Prokofiev: Alexander Nevsky / Lieutenant Kije / Scythian Suite, Opp. 20,60,78",10.0,Suites
B000001GQD,Rachmaninov: Piano Concerto No. 2 / Tchaikovsky: Piano Concerto No. 1,12.88,Concertos
B000001GQE,Schubert: Winterreise,13.03,Classical
B000001GQF,"Strauss: Four Last Songs / Karajan, Berlin Philharmonic Orchestra",12.94,Symphonies
B000001GQI,David Oistrakh,20.88,Concertos
B000001GQJ,Martha Argerich: D&eacute;but Recital,12.99,Sonatinas
B000001GQK,"Stravinsky: Petrouchka/ Prokofiev: Sonata No. 7/ Webern: Variationen, op. 27/ Boulez: Sonata No. 2",13.18,Sonatas
B000001GQL,"Beethoven: Symphony No. 6, Schubert: Symphony No. 5 / B&ouml;hm, Vienna Philharmonic Orch.",11.98,Symphonies
B000001GQN,Honegger: Symphony No. 2 for String Orchestra and Trumpet; Symphony No. 3 &quot;Liturgique&quot; / Stravinsky: Concerto in D for String Orchestra,21.24,Chamber Music
B000001GQO,"Mozart: Piano Concertos Nos. 6, 17 &amp; 21 / G&eacute;za Anda",12.77,Concertos
B000001GQP,Orff: Carmina Burana,12.73,Classical
B000001GQQ,Prokofiev: Piano Concerto No. 3 / Ravel: Piano Concerto in G; Gaspard de la Nuit,11.29,Concertos
B000001GQR,Schubert: Symphony No. 9 / Haydn: Symphony No. 88,13.18,Symphonies
B000001GQS,Schumann: Piano Concerto / Sviatoslav Richter,13.18,Concertos
B000001GQT,"Strauss: Also Sprach Zarathustra, Don Juan / Karajan",12.8,Tone Poems
B000001GQU,Verdi: Requiem,16.36,Classical
B000001GQW,Beethoven: Symphony No. 3 / Schumann: Manfred Overture,9.49,Symphonies
B000001GQY,Brahms: The Piano Concertos; Fantasia,21.08,Concertos
B000001GR0,"Mahler: Symphony No. 5 / Karajan, Berliner Philharmoniker",13.17,Symphonies
B000001GR1,"Schubert: 'Wanderer' Fantasy, d. 760 / Schumann: Fantasie in C, Op. 17",14.22,Chamber Music
B000001GR2,Schubert: Die Sch&ouml;ne M&uuml;llerin / 3 Lieder,13.18,Classical
B000001GR8,Mozart: Idomeneo,28.49,Classical
B000001GR9,"Bart&oacute;k: The Miraculous Mandarin; Music for Strings, Percussion &amp; Celesta",9.49,Ballets
B000001GRB,Suite Pastorale Habanera/ Espana / Larghetto / Ouverture De Gwendoline / Prelude Pastoral / Marche Francaise / Fete Polonaise,9.49,Polonaises
B000001GRE,Mahler: Symphony No. 7,16.4,Symphonies
B000001GRF,Prokofiev: Violin Concerto No.1 &amp; 2,14.98,Chamber Music
B000001GRJ,Maria Jo&atilde;o Pires ~ Bach - Partita No. 1 &middot; English Suite No. 3 &middot; French Suite No. 2,36.97,Suites
B000001GRK,"Sibelius: Violin Concerto,Op.47 / Serenades Nos. 1 &amp; 2 / Humoresque",15.95,Concertos
B000001GRP,Bryn Terfel - Something Wonderful (Bryn Terfel sings Rodgers &amp; Hammerstein),16.12,Musicals
B000001GRS,Rossini: Stabat Mater,14.98,Classical
B000001GRV,Mystic: Musical Visions of Olivier Messiaen,11.29,Chamber Music
B000001GRZ,6 Suites for Solo Cello,18.81,Chamber Music
B000001GS0,Brahms: 4 Symphonies,18.99,Symphonies
B000001GS1,"Chopin, Liszt: Piano Concertos / Martha Argerich, London Symphony Orchestra",21.19,Concertos
B000001GS3,Macbeth,21.99,Classical
B000001GS4,Tchaikovsky: Piano Concerto No. 1 / The Nutcracker Suite (for two pianos),13.55,Concertos
B000001GS5,Schubert: Songs Without Words,34.84,Chamber Music
B000001GWY,Bernstein Conducts Candide,17.18,Musicals
B000001GX0,Bruckner: Symphony No. 4 &quot;Romantische&quot; / Sibelius: Ritt und Sonnenaufgang op. 55,9.49,Tone Poems
B000001GX1,Franck: Symphony in D Minor / Mendelssohn: Symphony No. 5 Reformation,9.49,Symphonies
B000001GX2,Grieg: Lyric Pieces,9.72,Character Pieces
B000001GX3,"Mozart: Piano Concertos No 19 &amp; 27 / Haskil, Fricsay",9.49,Concertos
B000001GX5,"Respighi: Fontane di Roma, Pini di Roma, etc / Karajan",13.09,Chamber Music
B000001GX6,"Strauss: Ein Heldenleben; Wagner / Karajan, Berlin Philharmonic Orchestra",14.98,Symphonies
B000001GX7,Tchaikovsky: Ballet Suites,11.82,Ballets
B000001GX8,Mozart: Le Nozze Di Figaro,22.99,Classical
B000001GX9,Gustav Mahler: Symphony No. 1 / Songs of a Wayfarer - Dietrich Fischer-Dieskau / Bavarian Radio Symphony Orchestra / Rafael Kubelik,12.93,Symphonies
B000001GXB,"Beethoven- Die Sp&auml;ten Klaviersonaten (Late Piano Sonatas): Opp. 101, 106, 109, 110, 111",18.77,Sonatinas
B000001GXC,Mendelssohn: Symphonies Nos. 3 &amp; 4,13.06,Symphonies
B000001GXE,Schubert: Symphonies Nos. 3 &amp; 8,13.28,Symphonies
B000001GXF,"Schubert: Trout Quintet, Death and the Maiden / Amadeus Quartet",13.03,Chamber Music
B000001GXG,"Schumann: Dichterliebe / Wunderlich, Giesen",13.18,Classical
B000001GXI,Mozart: The Magic Flute,30.95,Classical
B000001GXJ,"Verdi - Simon Boccanegra / Freni, Cappuccilli, Carreras, Ghiaurov, van Dam, Foiani, Teatro alla Scala, Abbado",19.64,Classical
B000001GXL,"Beethoven: Piano Concertos Nos. 1 &amp; 3 / Michelangeli, Giulini",11.69,Concertos
B000001GXN,Haydn: Die Schopfung (The Creation),20.71,Classical
B000001GXR,Ravel: L'Enfant et les Sortileges / L'Heure Espagnole,18.99,Tone Poems
B000001GXS,Wagner: Tristan und Isolde,27.04,Classical
B000001GXU,Dvorak for Two,16.15,Chamber Music
B000001GXX,Bach: Brandenburg Concertos; Orchestral Suites Nos. 2 &amp; 3,19.52,CDs & Vinyl
B000001GXY,Sonatas &amp; Partitas,14.54,Chamber Music
B000001GY1,Beethoven: The Music for Cello and Piano,15.59,Chamber Music
B000001GY2,"Dvorak: Stabat Mater, Legends",19.61,Symphonies
B000001GY3,Messiah,16.12,Classical
B000001GY4,Liszt: 19 Hungarian Rhapsodies,15.41,Classical
B000001GY5,Mahler: Symphonies Nos. 2 &amp; 4,15.38,Symphonies
B000001GY6,Mahler: Symphony No. 9 / Kindertotenlieder / R&uuml;ckert-Lieder,17.06,Symphonies
B000001GY8,"Mozart: Symphonies 35, 36, 38, 39, 40, 41 / Karajan",17.51,Symphonies
B000001GY9,Schumann: 4 Symphonies,15.88,Symphonies
B000001GYA,Tchaikovsky: Swan Lake,16.32,Ballets
B000001GYC,Mendelssohn: Songs Without Words,15.57,Classical
B000001GYD,Great Organ Works,15.31,Passacaglias
B000001GYI,Stravinsky: Le Sacre du printemps (Rite of Spring) / The Firebird / Jeu de cartes / Petrouchka / Pulcinella,17.51,Ballets
B000001GYJ,"Tchaikovsky: Symphonies no 4, 5, &amp; 6 / Karajan, Berlin PO",15.81,Symphonies
B000001GYK,Mahler: Symphony No. 5,14.27,Symphonies
B000001GYL,Strauss: Elektra,18.99,Classical
B000001GYM,Berlioz: Symphonie Fantastique Op. 14 / Tristia,14.09,Symphonies
B000001GYP,Symphony / Much Ado About Nothing Suite,9.49,Suites
B000001GYT,Chopin - Pletnev,9.49,Ecossaises
B000001GYW,"Handel: Messiah / R&ouml;schmann, Gritton, Fink , C. Daniels, N. Davies; McCreesh",29.99,Classical
B000001GYY,Handel: Arias,14.98,Classical
B000001GZ2,Piano Concerto 2,9.49,Concertos
B000001GZ4,"Complete Beethoven Edition, Vol. 1: Symphonies",26.97,Symphonies
B000001GZY,Schubert: Impromptus - Le Voyage Magnifique,22.54,Classical
B000001H00,Bach:  Sonatas and Partitas for Solo Violin,20.01,Chamber Music
B000001H02,"Brahms: Ein Deutsches Requiem (A German Requiem), op. 45",10.39,Classical
B000001H04,Spanisches Liederbuch,18.99,Classical
B000001H1U,Purgatory Afterglow,19.44,Death Metal
B000001H20,Crimson,14.01,Death Metal
B000001H3E,Blood Fire Death,8.91,Death Metal
B000001H3G,Hammerheart,16.99,Death Metal
B000001H3I,Twilight of the Gods,28.91,Death Metal
B000001H3Q,Octagon,8.99,Death Metal
B000001H59,Loleatta,14.66,Disco
B000001H62,First Choice - Greatest Hits,21.56,Blues
B000001H68,Aurra Anthology,15.86,Contemporary Blues
B000001H69,Christmas Jollies,8.99,Disco
B000001HCX,"Tchaikovsky: Grand Sonata Opus 37 / Musorgsky: Pictures at an Exhibition, Richter Edition, Vol. 9",8.99,Sonatinas
B000001HDU,"Shostakovich: Complete String Quartets (1-15), String Quintet",59.19,Chamber Music
B000001HF2,With the Paul Whiteman Orchestra,29.99,Classic Vocalists
B000001HF4,Ten Cents a Dance,7.99,Traditional Vocal Pop
B000001HF8,"Flappers, Vamps And Sweet Young Things",0,Cabaret
B000001HHE,Begin the Beguine,16.64,Classic Big Band
B000001HII,I'm an Old Cowhand,29.14,Classic Vocalists
B000001HK2,Lovable &amp; Sweet: 25 Vintage Hits,15.21,Cabaret
B000001HRZ,Akustika Live in Amerika,0,Pop
B000001HS5,Staircase Infinities,11.88,Alternative Rock
B000001HSE,Rites of Passage,9.99,Pop
B000001HT9,Wreck Your Life,13.98,Alternative Rock
B000001HTA,Country Love Songs,10.3,Alternative Rock
B000001HU9,No Title,0,CDs & Vinyl
B000001HUD,May I Sing with Me,14.62,American Alternative
B000001HUQ,Plants and Birds and Rocks and Things,8.99,American Alternative
B000001HV0,Big Shot Chronicles,13.58,American Alternative
B000001HV4,Icky Mettle,22.45,American Alternative
B000001HVH,The Tape Of Only Linda,14.46,American Alternative
B000001HWF,Day Three of My New Life,22.85,Emo
B000001HZA,Last Drag,11.46,Blues
B000001HZN,Good Thing Lost: 1968-73,11.19,Oldies
B000001HZU,Transmissions From the Sea of Tranquility,12.27,Classic Rock
B000001I09,Songs the Lord Taught Us,9.98,American Alternative
B000001I0A,Murmur,7.25,American Alternative
